ID,total_amount
323,7.8000000000000025
324,25.818
325,11.9
326,21.3
327,5.4
328,9.1
329,8.15
330,9.8
331,6.651999999999998
332,14.76000000000009
333,11.357999999999938
334,39.174
335,34.0
336,6.5040000000000004
337,19.982
338,14.0
339,26.75
340,5.8
341,27.84000000000001
342,11.450000000000001
343,13.5
344,14.2
345,22.125999999999998
346,65.06
347,11.171999999999997
348,9.3
349,6.499999999999997
350,10.7
351,5.150000000000013
352,38.14399999999999
353,7.3
354,16.62
355,11.35
356,8.252
357,12.007999999999983
358,8.4
359,7.85
360,7.028000000000001
361,8.2
362,6.6
363,11.51
364,6.299999999999999
365,8.299999999999997
366,10.166
367,9.360000000000023
368,7.67
369,14.900000000000002
370,8.2
371,8.3
372,13.800000000000002
373,41.660000000000004
374,12.178
375,23.509999999999998
376,12.35000000000006
377,8.926000000000002
378,6.359999999999983
379,26.0
380,6.447999999999996
381,18.860000000000003
382,7.5
383,5.3
384,21.415999999999997
385,15.9
386,17.5
387,9.120000000000003
388,18.6
389,27.6
390,7.880000000000005
391,9.959999999999928
392,10.0
393,10.759999999999998
394,7.7
395,8.5
396,4.1
397,8.500000000000004
398,7.560000000000015
399,27.880000000000017
400,23.523999999999997
401,14.75
402,10.270000000000005
403,9.0
404,10.67800000000001
405,6.540000000000004
406,57.8
407,10.879999999999999
408,9.136000000000001
409,9.6
410,16.0
411,23.54
412,8.8
413,12.959999999999747
414,43.82000000000001
415,8.839999999999993
416,11.2
417,5.7540000000000004
418,9.959999999999994
419,21.959999999999905
420,11.7
421,7.621999999999998
422,15.374
423,11.134
424,18.35000000000003
425,8.159999999999913
426,10.0
427,7.26
428,7.999999999999998
429,19.55000000000001
430,7.299999999999999
431,6.960000000000022
432,10.800000000000002
433,12.950000000000141
434,16.21
435,18.96000000000002
436,22.880000000000003
437,13.5
438,6.8
439,23.300000000000004
440,38.522000000000006
441,3.7
442,10.244
443,11.549999999999976
444,8.5
445,11.050000000000011
446,17.5
447,9.400000000000002
448,12.360000000000053
449,8.856
450,11.55599999999994
451,8.75
452,7.5
453,6.800000000000002
454,21.0
455,20.549999999999972
456,18.808
457,24.2
458,5.4
459,14.15999999999994
460,27.350000000000012
461,26.3
462,15.5
463,7.550000000000002
464,9.959999999999953
465,6.2
466,8.029999999999998
467,224.44666666666666
468,11.041999999999996
469,24.359999999999996
470,17.02
471,13.3
472,8.352
473,5.6
474,7.6
475,34.2
476,110.694
477,9.8
478,15.88
479,18.806
480,15.491999999999999
481,9.7
482,16.7
483,70.672
484,11.400000000000002
485,8.7
486,12.050000000000002
487,6.5999999999999845
488,10.006
489,4.999999999999991
490,7.1
491,19.12
492,5.300000000000002
493,7.3
494,9.9
495,16.0
496,10.5
497,7.409999999999999
498,10.900000000000002
499,78.62800000000001
500,7.7299999999999995
501,43.1
502,6.400000000000003
503,9.149999999999956
504,18.35
505,10.5
506,6.9580000000000215
507,32.48
508,18.372
509,8.252
510,10.680000000000001
511,22.559999999999995
512,19.0
513,15.957999999999998
514,11.760000000000058
515,11.15200000000001
516,20.774
517,4.7
518,38.3
519,11.159999999999922
520,10.4
521,17.4
522,10.790000000000001
523,47.760000000000005
524,15.0
525,9.949999999999966
526,20.15999999999996
527,15.336000000000045
528,9.0
529,11.149999999999949
530,8.839999999999993
531,10.3
532,10.1
533,14.760000000000073
534,6.4
535,31.5
536,10.600000000000001
537,14.2
538,58.269999999999996
539,6.7
540,9.36000000000002
541,13.613999999999999
542,52.79999999999997
543,7.8
544,8.760000000000064
545,25.8
546,8.2
547,17.75
548,8.3
549,18.35999999999999
550,8.758000000000012
551,42.51999999999999
552,7.4
553,14.882
554,8.312000000000001
555,12.5
556,8.75
557,66.05199999999999
558,12.25
559,8.75
560,10.789999999999988
561,7.628
562,6.547999999999993
563,18.772
564,13.4
565,17.052
566,8.159999999999945
567,117.83200000000002
568,12.400000000000002
569,11.159999999999986
570,12.35000000000002
571,31.0
572,8.2
573,14.7
574,29.246
575,7.3
576,29.76000000000001
577,10.4
578,6.499999999999997
579,8.760000000000094
580,10.790000000000001
581,29.246
582,8.6
583,8.8
584,64.726
585,11.806000000000001
586,71.848
587,9.360000000000017
588,11.1
589,13.8
590,18.549999999999994
591,23.75
592,6.627999999999998
593,8.159999999999982
594,21.880000000000003
595,35.75599999999999
596,18.877999999999997
597,12.995999999999999
598,4.49999999999999
599,10.380000000000038
600,8.6
601,22.851999999999997
602,14.760000000000053
603,7.799999999999999
604,14.4
605,7.159999999999994
606,18.350000000000016
607,16.55999999999999
608,6.6
609,70.672
610,9.3
611,12.960000000000017
612,20.75
613,14.00400000000001
614,8.760000000000058
615,7.25
616,11.700000000000001
617,8.000000000000004
618,9.540000000000001
619,24.949999999999992
620,18.741999999999997
621,5.699999999999999
622,8.608
623,22.139999999999997
624,6.928
625,21.64799999999999
626,12.984
627,6.8
628,5.3
629,18.350000000000037
630,7.6
631,8.15999999999989
632,6.94999999999998
633,7.560000000000038
634,9.7
635,8.15
636,34.6
637,9.959999999999924
638,25.44
639,12.540000000000001
640,9.949999999999998
641,12.469999999999994
642,12.949999999999998
643,16.944
644,11.760000000000028
645,17.149999999999984
646,83.7
647,17.76000000000007
648,9.600000000000001
649,23.149999999999984
650,15.748000000000028
651,71.634
652,7.010000000000001
653,17.159999999999947
654,13.559999999999974
655,14.75
656,6.360000000000001
657,12.950000000000063
658,28.55000000000001
659,12.740000000000006
660,9.360000000000017
661,12.800000000000002
662,13.372
663,12.089999999999998
664,7.7
665,18.8
666,13.748000000000001
667,15.979999999999999
668,5.55
669,14.868000000000048
670,17.16
671,17.14999999999997
672,14.772
673,7.816
674,18.0
675,7.7
676,5.799999999999996
677,10.93600000000001
678,20.75
679,14.9
680,16.804000000000002
681,7.799999999999999
682,12.359999999999992
683,20.934
684,9.2
685,21.360000000000007
686,17.74
687,8.2
688,12.359999999999989
689,58.76399839871838
690,54.842000000000006
691,12.359999999999989
692,21.949999999999974
693,52.79999999999988
694,11.619999999999987
695,6.803999999999999
696,9.350000000000005
697,19.549999999999994
698,24.350000000000016
699,16.8
700,49.68599999999999
701,9.360000000000017
702,8.7600000000001
703,12.467999999999993
704,17.75
705,13.3
706,7.82
707,12.900000000000002
708,64.80000000000004
709,6.651999999999987
710,11.159999999999926
711,10.560000000000034
712,4.299999999999994
713,4.299999999999998
714,17.150000000000006
715,11.357999999999995
716,14.7
717,7.4
718,27.96000000000002
719,16.91999999999998
720,8.624
721,42.35
722,9.500000000000002
723,18.35000000000003
724,9.3
725,7.0280000000000005
726,38.734
727,8.75
728,13.8
729,9.7
730,8.149999999999995
731,38.3
732,6.619999999999999
733,15.360000000000039
734,10.2
735,18.350000000000033
736,14.75
737,6.960000000000018
738,13.935999999999998
739,11.0
740,8.760000000000066
741,13.349999999999989
742,19.116000000000003
743,20.76000000000007
744,9.0
745,21.704
746,11.759999999999952
747,31.836000000000006
748,14.149999999999995
749,22.4
750,8.159999999999949
751,5.760000000000057
752,26.2
753,8.3
754,29.275999999999975
755,13.8
756,9.1
757,44.507999999999996
758,12.349999999999934
759,9.0
760,6.619999999999965
761,8.3
762,26.458
763,6.499999999999998
764,19.639999999999997
765,24.95999999999998
766,10.9
767,7.540000000000001
768,9.11999999999998
769,10.059999999999999
770,8.760000000000094
771,8.800000000000002
772,16.5
773,7.599999999999999
774,7.8
775,8.3
776,19.0
777,50.216
778,57.31600000000001
779,14.14999999999991
780,10.0
781,7.56
782,7.228
783,6.000000000000002
784,12.4
785,17.14999999999992
786,8.5
787,11.700000000000001
788,6.620000000000002
789,6.6
790,10.3
791,13.7
792,10.958000000000007
793,9.7
794,8.760000000000025
795,39.36
796,8.8
797,7.0
798,12.3
799,16.24
800,14.0
801,11.149999999999993
802,6.540000000000012
803,17.159999999999943
804,39.660000000000004
805,10.9
806,11.75
807,9.0
808,12.95000000000013
809,14.8
810,7.8
811,30.960000000000015
812,12.700000000000003
813,8.3
814,10.292
815,26.36800000000004
816,23.0
817,7.1
818,7.6
819,11.7
820,12.200000000000001
821,8.150000000000006
822,7.8
823,15.1
824,12.100000000000001
825,17.760000000000094
826,4.652
827,5.827999999999994
828,12.200000000000003
829,48.260000000000005
830,14.300000000000002
831,27.960000000000015
832,13.2
833,6.349999999999981
834,8.270000000000005
835,11.0
836,12.349999999999943
837,19.584
838,23.628000000000004
839,19.199999999999996
840,18.950000000000006
841,57.540000000000006
842,7.3
843,9.959999999999818
844,9.0
845,6.227999999999999
846,5.499999999999997
847,6.095999999999999
848,16.559999999999995
849,13.5
850,14.371999999999996
851,10.2
852,19.300000000000004
853,40.55999999999999
854,12.0
855,10.040000000000001
856,13.000000000000004
857,9.359999999999998
858,10.286000000000001
859,12.539999999999994
860,23.3
861,47.46
862,19.56000000000001
863,12.959999999999871
864,8.0
865,12.160000000000002
866,9.8
867,10.300000000000002
868,16.7
869,5.8
870,6.6
871,11.0
872,10.400000000000002
873,8.28
874,16.2
875,16.01999999999999
876,4.4999999999999964
877,12.950000000000141
878,7.9319999999999995
879,13.900000000000002
880,53.469999999999985
881,6.3
882,5.300000000000002
883,11.500000000000002
884,18.778
885,15.360000000000031
886,12.25
887,4.468
888,8.799999999999995
889,6.96000000000002
890,9.75
891,12.000000000000002
892,16.0
893,19.7
894,8.3
895,87.83000000000001
896,14.946000000000021
897,22.0
898,5.7299999999999995
899,32.15
900,16.619999999999987
901,12.267999999999999
902,7.3000000000000025
903,76.32599999999975
904,7.028000000000018
905,14.159999999999986
906,9.150000000000022
907,11.759999999999934
908,7.5
909,9.9
910,21.32
911,29.119999999999994
912,10.5
913,41.92
914,9.360000000000017
915,12.349999999999943
916,19.236
917,14.296000000000001
918,8.9
919,35.227999999999994
920,37.048
921,12.900000000000002
922,12.2
923,26.119999999999997
924,7.542000000000003
925,46.599999999999994
926,28.300000000000004
927,11.539999999999976
928,13.316000000000008
929,4.851999999999999
930,8.200000000000001
931,11.898
932,16.0
933,13.560000000000056
934,10.2
935,33.95799999999999
936,7.3
937,8.9
938,6.1
939,13.600000000000003
940,8.808000000000002
941,11.760000000000016
942,11.1
943,11.75
944,13.8
945,12.959999999999951
946,11.149999999999949
947,8.15999999999989
948,69.524
949,34.55999999999999
950,18.7
951,55.7
952,7.2
953,53.589999999999996
954,6.628
955,23.75
956,10.487999999999985
957,7.800000000000002
958,17.707999999999988
959,14.76000000000009
960,8.2
961,14.760000000000023
962,8.758000000000015
963,4.5
964,33.1
965,21.712
966,27.4
967,22.0
968,13.549999999999988
969,12.0
970,12.9
971,8.75
972,22.704
973,6.4159999999999995
974,9.349999999999994
975,48.660000000000004
976,21.959999999999866
977,6.6
978,6.2
979,7.699999999999998
980,8.800000000000004
981,6.7
982,10.0
983,50.576
984,21.95800000000002
985,7.727999999999999
986,8.5
987,7.3
988,7.2
989,5.048
990,20.678
991,13.708000000000009
992,6.88
993,11.440000000000023
994,8.35400000000001
995,71.634
996,6.652000000000001
997,50.88
998,10.760000000000026
999,12.959999999999969
1000,7.0280000000000005
1001,6.5
1002,9.11999999999999
1003,11.4
1004,10.825999999999999
1005,13.5
1006,9.75
1007,15.36000000000001
1008,13.750000000000014
1009,10.9
1010,20.640000000000004
1011,12.349999999999934
1012,14.75
1013,8.049999999999999
1014,3.6
1015,9.11999999999999
1016,14.85
1017,13.167999999999997
1018,12.341999999999999
1019,14.760000000000067
1020,10.036
1021,8.7
1022,5.8000000000000025
1023,15.200000000000003
1024,14.8
1025,26.547999999999995
1026,12.349999999999943
1027,22.9
1028,10.700000000000014
1029,6.299999999999996
1030,14.159999999999897
1031,10.957999999999998
1032,9.350000000000003
1033,5.6
1034,9.35999999999999
1035,7.7
1036,6.619999999999965
1037,17.760000000000055
1038,52.9999999999999
1039,5.8
1040,9.5
1041,47.96
1042,52.79999999999997
1043,17.15999999999994
1044,19.062
1045,11.600000000000001
1046,80.23
1047,14.800000000000002
1048,11.15999999999994
1049,5.800000000000001
1050,11.760000000000094
1051,10.550000000000033
1052,10.0
1053,25.380000000000006
1054,7.6
1055,18.995999999999988
1056,27.960000000000008
1057,33.34999999999998
1058,6.299999999999999
1059,23.14
1060,8.3
1061,26.619999999999994
1062,19.7
1063,11.900000000000002
1064,9.1
1065,7.550000000000045
1066,8.149999999999972
1067,13.264
1068,8.3
1069,14.4
1070,8.8
1071,44.46
1072,14.549999999999937
1073,8.252
1074,40.96
1075,20.802
1076,9.608
1077,13.8
1078,9.7
1079,8.700000000000001
1080,15.3
1081,11.1
1082,66.684
1083,8.745833333333334
1084,17.0
1085,8.7
1086,24.2
1087,7.4
1088,15.949999999999978
1089,12.8
1090,9.88
1091,9.959999999999928
1092,7.027999999999999
1093,14.657999999999998
1094,11.0
1095,9.349999999999978
1096,6.7
1097,12.760000000000002
1098,6.0
1099,8.799999999999997
1100,7.359999999999999
1101,10.65799999999999
1102,11.900000000000002
1103,6.799999999999999
1104,17.76000000000005
1105,7.67
1106,77.16199999999995
1107,37.352
1108,12.360000000000039
1109,28.5
1110,11.149999999999945
1111,11.160000000000002
1112,8.159999999999977
1113,23.6
1114,17.5
1115,25.8
1116,8.9
1117,8.760000000000089
1118,13.688000000000002
1119,9.9
1120,14.000000000000004
1121,21.7
1122,5.052000000000001
1123,15.062000000000001
1124,15.9
1125,53.86
1126,7.5
1127,35.16
1128,11.9
1129,22.559999999999977
1130,15.350000000000003
1131,8.760000000000097
1132,14.100000000000003
1133,11.159999999999979
1134,24.359999999999996
1135,12.2
1136,30.1
1137,25.6
1138,10.4
1139,17.092
1140,6.8
1141,5.551999999999999
1142,21.350000000000087
1143,19.9
1144,12.09
1145,12.35000000000006
1146,7.0
1147,37.9
1148,12.25
1149,33.95000000000001
1150,7.609999999999999
1151,13.220000000000073
1152,7.947999999999977
1153,14.760000000000076
1154,68.14800000000005
1155,19.35000000000001
1156,3.3000015710919315
1157,20.760000000000073
1158,10.200000000000003
1159,11.0
1160,31.7
1161,12.05
1162,20.8
1163,12.924000000000001
1164,55.270000000000024
1165,10.65799999999999
1166,39.2
1167,36.6
1168,10.6
1169,15.246
1170,12.3
1171,40.68
1172,55.331999999999994
1173,27.282
1174,18.359999999999992
1175,12.3
1176,9.360000000000014
1177,10.560000000000045
1178,6.6999999999999975
1179,9.959999999999969
1180,24.949999999999967
1181,8.800000000000002
1182,12.700000000000001
1183,10.4
1184,17.967999999999996
1185,35.4
1186,20.852
1187,9.4
1188,34.540000000000006
1189,12.7
1190,7.3
1191,10.0
1192,11.100000000000001
1193,13.3
1194,15.661999999999997
1195,16.3
1196,47.2
1197,8.760000000000115
1198,21.526000000000003
1199,11.549999999999976
1200,9.5
1201,11.639999999999947
1202,9.5
1203,12.452000000000002
1204,21.95000000000002
1205,10.700000000000001
1206,8.354000000000031
1207,10.140000000000002
1208,11.000000000000004
1209,21.398000000000003
1210,7.339999999999999
1211,15.350000000000033
1212,13.4
1213,6.300000000000001
1214,13.8
1215,31.55999999999999
1216,117.934
1217,34.456
1218,11.400000000000002
1219,44.76000000000003
1220,14.4
1221,9.949999999999978
1222,17.1
1223,10.549999999999999
1224,17.75
1225,9.604
1226,53.2
1227,13.7
1228,11.75
1229,7.6579999999999995
1230,11.040000000000015
1231,24.360000000000003
1232,6.000000000000001
1233,6.360000000000005
1234,6.580000000000008
1235,6.604000000000001
1236,69.90400000000004
1237,7.4
1238,5.3000000000000025
1239,7.3
1240,9.3
1241,13.036000000000001
1242,12.648
1243,5.75
1244,4.800000000000001
1245,181.70799999999997
1246,13.3
1247,8.6
1248,17.85
1249,14.1
1250,8.7
1251,7.143999999999968
1252,14.4
1253,9.957999999999997
1254,6.300000000000001
1255,14.119999999999996
1256,9.489999999999982
1257,23.5
1258,9.12
1259,7.550000000000009
1260,16.0
1261,5.852
1262,14.292000000000002
1263,18.112000000000005
1264,13.540000000000001
1265,7.6
1266,17.14999999999995
1267,11.906
1268,9.360000000000017
1269,13.6
1270,12.6
1271,29.760000000000037
1272,23.75
1273,15.564000000000012
1274,7.600000000000001
1275,8.149999999999999
1276,11.00600000000001
1277,9.359999999999975
1278,12.359999999999989
1279,39.41
1280,6.699999999999998
1281,19.8
1282,14.150000000000142
1283,6.6279999999999974
1284,5.75
1285,8.154
1286,9.5
1287,17.760000000000105
1288,22.55
1289,5.759999999999994
1290,11.1
1291,13.9
1292,10.2
1293,7.011999999999999
1294,114.68800000000002
1295,8.8
1296,9.359999999999975
1297,11.76000000000002
1298,9.359999999999996
1299,5.099999999999996
1300,17.000000000000004
1301,10.840000000000002
1302,6.360000000000001
1303,9.015999999999984
1304,34.431999999999995
1305,8.4
1306,26.75
1307,6.3
1308,29.939999999999998
1309,18.949999999999974
1310,11.55599999999994
1311,15.4
1312,8.149999999999954
1313,15.004000000000001
1314,9.489999999999984
1315,30.900000000000006
1316,8.149999999999999
1317,11.100000000000001
1318,12.439999999999994
1319,15.360000000000039
1320,12.049999999999997
1321,34.69199999999999
1322,6.812
1323,8.25400000000003
1324,18.949999999999978
1325,10.55000000000001
1326,79.53399999999999
1327,65.156
1328,20.7
1329,5.1
1330,21.94999999999999
1331,7.956000000000001
1332,12.9
1333,20.15999999999996
1334,19.6
1335,12.959999999999969
1336,6.700000000000001
1337,17.14999999999997
1338,8.1
1339,13.358
1340,13.900000000000002
1341,5.827999999999994
1342,12.115999999999989
1343,41.198
1344,15.156
1345,9.4
1346,10.952000000000028
1347,8.0
1348,9.6
1349,15.2
1350,11.5
1351,6.93
1352,21.949999999999964
1353,11.75
1354,9.949999999999932
1355,24.1
1356,11.555999999999953
1357,11.600000000000001
1358,12.0
1359,14.75
1360,23.6
1361,19.652
1362,41.467999999999996
1363,66.792
1364,8.76000000000003
1365,7.459999999999999
1366,13.000000000000004
1367,10.14
1368,24.640000000000004
1369,5.5
1370,9.100000000000001
1371,30.1
1372,7.3
1373,9.95999999999996
1374,8.6
1375,9.6
1376,17.003999999999998
1377,6.499999999999998
1378,10.600000000000001
1379,17.552
1380,21.204
1381,8.000000000000004
1382,12.760000000000002
1383,24.35
1384,10.588
1385,15.350000000000033
1386,75.364
1387,11.0
1388,18.359999999999992
1389,5.599999999999997
1390,30.6
1391,17.150000000000023
1392,58.607998398718266
1393,8.7
1394,7.499999999999998
1395,9.1
1396,13.5
1397,71.634
1398,8.9
1399,8.149999999999999
1400,6.540000000000004
1401,9.94999999999997
1402,22.5
1403,29.5
1404,7.9
1405,74.392
1406,12.6
1407,23.159999999999943
1408,7.0280000000000005
1409,8.7
1410,9.5
1411,12.100000000000003
1412,7.649999999999999
1413,28.884000000000004
1414,18.959999999999958
1415,56.54
1416,18.3
1417,10.349999999999996
1418,19.650000000000013
1419,28.559999999999967
1420,12.000000000000002
1421,6.4
1422,35.5
1423,13.24
1424,23.503999999999998
1425,14.150000000000142
1426,75.1
1427,12.089999999999993
1428,40.55
1429,7.4
1430,12.350000000000039
1431,18.949999999999974
1432,29.087999999999965
1433,7.560000000000026
1434,7.880000000000011
1435,12.960000000000017
1436,16.419999999999998
1437,34.464
1438,12.950000000000006
1439,11.923999999999978
1440,9.3
1441,16.9
1442,29.149999999999995
1443,28.5
1444,12.300000000000002
1445,13.124
1446,8.814
1447,10.0
1448,67.96000000000001
1449,14.95
1450,22.7
1451,26.901999999999997
1452,24.723999999999997
1453,25.56
1454,7.0
1455,5.299999999999999
1456,7.9
1457,25.9
1458,9.9
1459,12.448000000000006
1460,13.560000000000008
1461,23.71599999999999
1462,14.159999999999934
1463,35.7
1464,43.96
1465,7.5600000000000005
1466,5.75
1467,7.8
1468,12.959999999999999
1469,11.85
1470,7.599999999999999
1471,14.159999999999979
1472,19.133999999999993
1473,7.8
1474,11.818000000000055
1475,10.931999999999995
1476,14.24
1477,17.75
1478,12.8
1479,11.654
1480,20.404000000000003
1481,12.359999999999989
1482,8.4
1483,7.845999999999999
1484,65.72
1485,45.692
1486,8.15999999999989
1487,12.352
1488,5.299999999999999
1489,9.950000000000006
1490,10.600000000000005
1491,19.552
1492,5.8
1493,7.4
1494,6.800000000000002
1495,18.359999999999992
1496,6.199999999999999
1497,23.676
1498,22.850000000000005
1499,18.95999999999999
1500,18.648000000000003
1501,20.232
1502,19.148000000000003
1503,12.532
1504,12.2
1505,6.620000000000002
1506,4.6
1507,14.75
1508,11.700000000000003
1509,20.76
1510,7.3
1511,12.300000000000002
1512,13.56000000000002
1513,11.200000000000003
1514,12.300000000000002
1515,8.7
1516,49.56
1517,30.924
1518,9.2
1519,12.25
1520,42.16
1521,20.0
1522,0.86
1523,19.78
1524,15.056000000000001
1525,7.8
1526,42.06
1527,8.100000000000001
1528,39.39
1529,4.939999999999999
1530,63.360000000000284
1531,6.3000000000000025
1532,7.8
1533,27.349999999999994
1534,12.100000000000001
1535,14.760000000000067
1536,4.955999999999999
1537,7.7
1538,33.56
1539,8.2
1540,8.500000000000002
1541,71.634
1542,6.928
1543,9.95999999999989
1544,20.285999999999984
1545,23.15999999999996
1546,13.549999999999978
1547,11.424000000000003
1548,8.7
1549,12.4
1550,15.350000000000042
1551,17.2
1552,10.89
1553,10.550000000000015
1554,12.84
1555,26.760000000000012
1556,21.7
1557,10.3
1558,13.1
1559,10.4
1560,7.9
1561,6.6199999999999575
1562,63.74800000000005
1563,7.849999999999997
1564,17.791999999999998
1565,8.8
1566,6.000000000000002
1567,29.75
1568,20.351999999999997
1569,45.922000000000004
1570,9.489999999999982
1571,10.800000000000002
1572,16.550000000000004
1573,13.45399999999995
1574,4.799999999999999
1575,17.15999999999996
1576,20.080000000000002
1577,11.7
1578,7.0280000000000005
1579,77.78
1580,9.960000000000015
1581,13.560000000000008
1582,68.664
1583,9.3
1584,17.6
1585,12.360000000000031
1586,8.0
1587,10.559999999999999
1588,11.440000000000017
1589,7.5600000000000005
1590,14.159999999999986
1591,13.2
1592,12.089999999999995
1593,8.7600000000001
1594,75.4
1595,6.8
1596,11.759999999999996
1597,15.73
1598,8.760000000000089
1599,9.38
1600,23.14
1601,9.760000000000002
1602,25.104000000000003
1603,22.076
1604,8.75
1605,17.1
1606,8.8
1607,15.429999999999998
1608,14.966
1609,20.946
1610,19.56
1611,69.90400000000004
1612,7.300000000000002
1613,8.14999999999997
1614,14.75
1615,17.852
1616,39.46
1617,7.359999999999999
1618,14.5
1619,18.360000000000003
1620,9.2
1621,14.760000000000067
1622,15.554809523809524
1623,8.254000000000033
1624,15.4
1625,23.149999999999984
1626,15.940000000000001
1627,13.156
1628,8.7
1629,11.6
1630,10.4
1631,15.94999999999997
1632,5.150000000000013
1633,16.805999999999997
1634,22.452
1635,3.3000015710919315
1636,38.2
1637,13.704000000000002
1638,13.1
1639,6.4
